point_name,month_year,TBOT_avg,PRECTmms_total_mm
2_6_89_92958,2018-09,289.0847,0.02372542
2_6_89_92958,2018-10,283.44998,12.964978
2_6_89_92958,2018-11,279.38,117.603134
2_6_89_92958,2018-12,274.344,147.14973
2_6_89_92958,2019-01,275.91046,229.81415
2_6_89_92958,2019-02,270.8815,430.31165
2_6_89_92958,2019-03,275.6625,165.70078
2_6_89_92958,2019-04,281.61243,74.62594
2_6_89_92958,2019-05,284.5768,71.70383
2_6_89_92958,2019-06,291.20325,1.2250462
2_6_89_92958,2019-07,293.92563,0.07019043
2_6_89_92958,2019-08,294.46118,6.557354
2_6_89_92958,2019-09,288.29022,9.951429
2_6_89_92958,2019-10,281.18872,3.9962173
2_6_89_92958,2019-11,279.88095,35.694527
2_6_89_92958,2019-12,274.92453,185.81967
2_6_89_92958,2020-01,274.96802,140.40138
2_6_89_92958,2020-02,276.76324,5.689911
2_6_89_92958,2020-03,275.719,96.09566
2_6_89_92958,2020-04,281.4676,36.559357
2_6_89_92958,2020-05,285.61426,59.382385
2_6_89_92958,2020-06,290.36383,5.7347946
2_6_89_92958,2020-07,295.25906,0.20456982
2_6_89_92958,2020-08,295.62173,0.709589
2_6_89_92958,2020-09,292.91614,0.040899903
2_6_89_92958,2020-10,286.93973,1.3669108
2_6_89_92958,2020-11,277.6796,88.35652
2_6_89_92958,2020-12,275.45908,81.862404
2_6_89_96812,1951-01,273.4906,453.00656
2_6_89_96812,1951-02,274.5451,342.51562
2_6_89_96812,1951-03,276.51184,197.99109
2_6_89_96812,1951-04,284.1324,67.45767
2_6_89_96812,1951-05,287.0607,68.78955
2_6_89_96812,1951-06,294.0507,0.10424805
2_6_89_96812,1951-07,295.93814,0.040771484
2_6_89_96812,1951-08,294.54016,4.7704315
2_6_89_96812,1951-09,292.3673,36.53919
2_6_89_96812,1951-10,283.549,175.27657
2_6_89_96812,1951-11,278.22913,376.34317
2_6_89_96812,1951-12,273.04715,584.6542
2_6_89_96812,1952-01,272.06708,546.87885
2_6_89_96812,1952-02,274.92206,289.76205
2_6_89_96812,1952-03,274.80414,227.04288
2_6_89_96812,1952-04,282.79257,31.378296
2_6_89_96812,1952-05,287.32364,47.59369
2_6_89_96812,1952-06,288.5974,55.52478
2_6_89_96812,1952-07,297.10504,3.967041
2_6_89_96812,1952-08,294.53262,0.16275024
2_6_89_96812,1952-09,291.56854,33.158005
2_6_89_96812,1952-10,289.545,3.183467
2_6_89_96812,1952-11,278.78848,98.94456
2_6_89_96812,1952-12,274.44217,686.9614
2_6_89_96812,1953-01,276.8766,589.10944
2_6_89_96812,1953-02,276.57385,88.75522
2_6_89_96812,1953-03,276.69574,222.77179
2_6_89_96812,1953-04,280.87506,119.478485
2_6_89_96812,1953-05,282.44464,205.59602
2_6_89_96812,1953-06,287.8311,69.59267
2_6_89_96812,1953-07,296.9209,0.0
2_6_89_96812,1953-08,292.42236,25.07779
2_6_89_96812,1953-09,293.14322,1.2008362
2_6_89_96812,1953-10,285.1035,75.627594
2_6_89_96812,1953-11,279.3128,383.5639
2_6_89_96812,1953-12,277.4547,151.6888
2_6_89_96812,1954-01,273.43793,623.41113
2_6_89_96812,1954-02,279.01938,191.96294
2_6_89_96812,1954-03,275.9431,206.49031
2_6_89_96812,1954-04,283.8233,178.16467
2_6_89_96812,1954-05,288.79846,12.690094
2_6_89_96812,1954-06,289.49768,44.883026
2_6_89_96812,1954-07,295.701,3.2136536
2_6_89_96812,1954-08,291.87274,5.5394135
2_6_89_96812,1954-09,289.27786,0.027729511
2_6_89_96812,1954-10,284.61063,25.306171
2_6_89_96812,1954-11,281.23367,214.9219
2_6_89_96812,1954-12,274.48575,222.78719
2_6_89_96812,1955-01,272.98184,136.48416
2_6_89_96812,1955-02,274.28357,58.84523
2_6_89_96812,1955-03,276.4376,67.76669
2_6_89_96812,1955-04,277.27756,170.1402
2_6_89_96812,1955-05,286.86954,0.8398819
2_6_89_96812,1955-06,291.39413,2.6949158
2_6_89_96812,1955-07,293.56845,0.4261093
2_6_89_96812,1955-08,296.29193,0.5162964
2_6_89_96812,1955-09,291.1828,42.56753
2_6_89_96812,1955-10,285.45477,62.584023
2_6_89_96812,1955-11,276.9667,265.45453
2_6_89_96812,1955-12,275.36316,678.83276
2_6_89_96812,1956-01,274.45834,655.22437
2_6_89_96812,1956-02,273.52246,264.02682
2_6_89_96812,1956-03,277.14462,63.829918
2_6_89_96812,1956-04,282.59583,48.333572
2_6_89_96812,1956-05,287.46887,157.26508
2_6_89_96812,1956-06,291.48856,1.534668
2_6_89_96812,1956-07,296.7499,4.7083282
2_6_89_96812,1956-08,293.6941,0.04736328
2_6_89_96812,1956-09,290.25357,23.902664
2_6_89_96812,1956-10,282.48212,196.47
2_6_89_96812,1956-11,280.78372,45.269302
2_6_89_96812,1956-12,277.62854,85.444176
2_6_89_96812,1957-01,271.04797,206.2199
2_6_89_96812,1957-02,277.26068,330.26483
2_6_89_96812,1957-03,277.84454,357.56134
2_6_89_96812,1957-04,281.79764,142.0087
2_6_89_96812,1957-05,285.85443,182.36775
2_6_89_96812,1957-06,293.13165,2.2758331
2_6_89_96812,1957-07,294.31946,0.33486938
2_6_89_96812,1957-08,292.3317,0.33117676
2_6_89_96812,1957-09,291.46362,98.90923
2_6_89_96812,1957-10,282.608,155.49223
2_6_89_96812,1957-11,278.04547,124.13584
2_6_89_96812,1957-12,277.15286,359.59946
2_6_89_96812,1958-01,276.69525,411.41885
2_6_89_96812,1958-02,277.84692,540.8048
2_6_89_96812,1958-03,275.33786,335.65057
2_6_89_96812,1958-04,281.03915,148.26625
2_6_89_96812,1958-05,289.22253,33.7247
2_6_89_96812,1958-06,290.5005,65.24487
2_6_89_96812,1958-07,296.31052,10.413605
2_6_89_96812,1958-08,296.7657,9.133209
2_6_89_96812,1958-09,291.03513,1.507193
2_6_89_96812,1958-10,287.73508,8.868104
2_6_89_96812,1958-11,279.42828,76.8242
2_6_89_96812,1958-12,279.9205,134.76169
2_6_89_96812,1959-01,275.82474,555.24756
2_6_89_96812,1959-02,274.773,429.9024
2_6_89_96812,1959-03,278.26608,88.85871
2_6_89_96812,1959-04,284.13165,51.88598
2_6_89_96812,1959-05,284.25626,28.013153
2_6_89_96812,1959-06,292.39105,2.3367157
2_6_89_96812,1959-07,296.9627,3.9781723
2_6_89_96812,1959-08,294.16977,18.055069
2_6_89_96812,1959-09,287.71,74.59427
2_6_89_96812,1959-10,286.38986,45.726257
2_6_89_96812,1959-11,282.1036,6.752899
2_6_89_96812,1959-12,277.57687,82.54207
2_6_89_96812,1960-01,273.16687,394.6259
2_6_89_96812,1960-02,275.00168,362.60587
2_6_89_96812,1960-03,278.99445,381.7517
2_6_89_96812,1960-04,280.56635,79.84203
2_6_89_96812,1960-05,284.1715,161.32373
2_6_89_96812,1960-06,294.65503,0.051513672
2_6_89_96812,1960-07,297.44098,4.121628
2_6_89_96812,1960-08,293.9966,3.5981293
2_6_89_96812,1960-09,291.9938,0.06976904
2_6_89_96812,1960-10,284.68445,80.2081
2_6_89_96812,1960-11,277.40503,367.94928
2_6_89_96812,1960-12,276.96634,262.7859
2_6_89_96812,1961-01,278.23767,194.64099
2_6_89_96812,1961-02,276.8004,361.583
2_6_89_96812,1961-03,275.87265,304.89105
2_6_89_96812,1961-04,281.64664,56.753002
2_6_89_96812,1961-05,283.99133,85.77056
2_6_89_96812,1961-06,294.27673,2.2724686
2_6_89_96812,1961-07,296.70248,2.8491287
2_6_89_96812,1961-08,295.33713,5.7369766
2_6_89_96812,1961-09,288.9269,10.11126
2_6_89_96812,1961-10,284.61908,96.05273
2_6_89_96812,1961-11,277.84497,234.68755
2_6_89_96812,1961-12,274.61487,159.13022
2_6_89_96812,1962-01,275.59555,88.51558
2_6_89_96812,1962-02,274.96262,384.70087
2_6_89_96812,1962-03,275.56616,205.19846
2_6_89_96812,1962-04,284.35403,58.5895
2_6_89_96812,1962-05,284.43344,18.701271
2_6_89_96812,1962-06,292.44687,0.6355591
2_6_89_96812,1962-07,295.99902,0.031433105
2_6_89_96812,1962-08,293.39923,52.19055
2_6_89_96812,1962-09,291.69952,29.885965
2_6_89_96812,1962-10,285.33383,461.77142
2_6_89_96812,1962-11,280.25797,164.04309
2_6_89_96812,1962-12,279.0973,183.25554
2_6_89_96812,1963-01,275.80124,117.22534
2_6_89_96812,1963-02,280.9511,197.15398
2_6_89_96812,1963-03,276.5016,258.5722
2_6_89_96812,1963-04,276.9028,306.10486
2_6_89_96812,1963-05,286.31476,98.291565
2_6_89_96812,1963-06,290.2737,16.31842
2_6_89_96812,1963-07,293.12967,0.6482849
2_6_89_96812,1963-08,293.76633,1.4767456
2_6_89_96812,1963-09,291.7657,5.7686224
2_6_89_96812,1963-10,285.0563,121.719574
2_6_89_96812,1963-11,278.47803,417.39996
2_6_89_96812,1963-12,278.33954,44.45456
2_6_89_96812,1964-01,274.66357,425.91272
2_6_89_96812,1964-02,276.4604,14.586792
2_6_89_96812,1964-03,276.16425,130.01132
2_6_89_96812,1964-04,281.68762,12.325043
2_6_89_96812,1964-05,284.4019,32.394394
2_6_89_96812,1964-06,289.6208,52.82077
2_6_89_96812,1964-07,295.39697,2.6943665
2_6_89_96812,1964-08,294.45703,1.4123077
2_6_89_96812,1964-09,289.91656,12.217361
2_6_89_96812,1964-10,287.9901,81.466965
2_6_89_96812,1964-11,276.44553,341.70007
2_6_89_96812,1964-12,275.9853,729.2467
2_6_89_96812,1965-01,275.96564,329.17975
2_6_89_96812,1965-02,277.35815,52.00699
2_6_89_96812,1965-03,279.71487,24.243439
2_6_89_96812,1965-04,280.8044,221.67764
2_6_89_96812,1965-05,285.87207,7.205353
2_6_89_96812,1965-06,291.40756,16.196594
2_6_89_96812,1965-07,295.1909,2.3154602
2_6_89_96812,1965-08,293.555,20.036224
2_6_89_96812,1965-09,288.6835,3.9645944
2_6_89_96812,1965-10,288.24847,23.409395
2_6_89_96812,1965-11,279.0485,420.4465
2_6_89_96812,1965-12,274.41006,334.11227
2_6_89_96812,1966-01,273.92737,387.6093
2_6_89_96812,1966-02,273.61453,164.735
2_6_89_96812,1966-03,277.64432,271.11658
2_6_89_96812,1966-04,284.47318,86.09976
2_6_89_96812,1966-05,289.32855,8.034012
2_6_89_96812,1966-06,290.8589,6.2109222
2_6_89_96812,1966-07,293.67963,0.95706177
2_6_89_96812,1966-08,295.94797,3.1903687
2_6_89_96812,1966-09,290.4223,25.792362
2_6_89_96812,1966-10,286.49753,4.339845
2_6_89_96812,1966-11,279.3343,349.76355
2_6_89_96812,1966-12,275.84708,374.9002
2_6_89_96812,1967-01,275.42023,482.72098
2_6_89_96812,1967-02,277.32104,31.080284
2_6_89_96812,1967-03,275.64774,380.86523
2_6_89_96812,1967-04,273.9709,279.40326
2_6_89_96812,1967-05,286.4279,42.17987
2_6_89_96812,1967-06,291.71414,37.18628
2_6_89_96812,1967-07,297.4434,1.579956
2_6_89_96812,1967-08,297.5964,0.5548096
2_6_89_96812,1967-09,292.89557,14.614899
2_6_89_96812,1967-10,285.04428,53.711666
2_6_89_96812,1967-11,281.61243,162.4497
2_6_89_96812,1967-12,272.95505,302.9937
2_6_89_96812,1968-01,274.27933,473.84396
2_6_89_96812,1968-02,279.2705,447.6141
2_6_89_96812,1968-03,278.99323,217.4885
2_6_89_96812,1968-04,281.97406,5.927017
2_6_89_96812,1968-05,286.20474,103.98828
2_6_89_96812,1968-06,292.37335,2.7048798
2_6_89_96812,1968-07,296.42145,1.8252258
2_6_89_96812,1968-08,291.95438,71.77359
2_6_89_96812,1968-09,291.09167,0.16976976
2_6_89_96812,1968-10,284.49307,130.48991
2_6_89_96812,1968-11,278.89505,171.1802
2_6_89_96812,1968-12,272.04315,470.85876
2_6_89_96812,1969-01,272.50406,515.48816
2_6_89_96812,1969-02,273.48712,386.41882
2_6_89_96812,1969-03,277.08392,50.379288
2_6_89_96812,1969-04,280.01944,137.35716
2_6_89_96812,1969-05,289.30008,1.5295334
2_6_89_96812,1969-06,291.42493,14.672775
2_6_89_96812,1969-07,296.2736,0.07324219
2_6_89_96812,1969-08,295.65817,0.0
2_6_89_96812,1969-09,291.47195,2.576573
2_6_89_96812,1969-10,282.37347,92.33205
2_6_89_96812,1969-11,281.37503,95.50516
2_6_89_96812,1969-12,277.3847,582.0508
2_6_89_96812,1970-01,275.7544,869.7536
2_6_89_96812,1970-02,278.62775,106.119194
2_6_89_96812,1970-03,278.47958,146.09236
2_6_89_96812,1970-04,279.28207,15.445396
2_6_89_96812,1970-05,288.5906,12.651375
2_6_89_96812,1970-06,292.9258,20.465874
2_6_89_96812,1970-07,296.8433,0.37036133
2_6_89_96812,1970-08,295.30035,0.0
2_6_89_96812,1970-09,289.94495,0.22303733
2_6_89_96812,1970-10,284.21915,120.256645
2_6_89_96812,1970-11,279.0375,572.7013
2_6_89_96812,1970-12,273.10916,561.40076
2_6_89_96812,1971-01,275.0648,310.70972
2_6_89_96812,1971-02,276.34598,44.53923
2_6_89_96812,1971-03,275.34662,321.70337
2_6_89_96812,1971-04,280.124,76.71153
2_6_89_96812,1971-05,285.18765,30.922318
2_6_89_96812,1971-06,290.18463,14.573563
2_6_89_96812,1971-07,296.26303,3.189865
2_6_89_96812,1971-08,296.73987,4.172882
2_6_89_96812,1971-09,288.9128,18.741346
2_6_89_96812,1971-10,283.30573,38.578815
2_6_89_96812,1971-11,277.2574,200.86716
2_6_89_96812,1971-12,271.75314,352.7789
2_6_89_96812,1972-01,273.05426,183.3419
2_6_89_96812,1972-02,276.03036,145.97372
2_6_89_96812,1972-03,281.4422,96.020325
2_6_89_96812,1972-04,279.99374,136.07748
2_6_89_96812,1972-05,288.09113,70.82588
2_6_89_96812,1972-06,293.23193,16.654922
2_6_89_96812,1972-07,296.8407,1.0913086
2_6_89_96812,1972-08,295.39355,1.9649658
2_6_89_96812,1972-09,288.41028,49.811546
2_6_89_96812,1972-10,284.30725,75.84227
2_6_89_96812,1972-11,276.9306,269.6556
2_6_89_96812,1972-12,271.51303,266.80652
2_6_89_96812,1973-01,272.61743,523.5679
2_6_89_96812,1973-02,276.74033,347.88202
2_6_89_96812,1973-03,276.05667,163.90121
2_6_89_96812,1973-04,282.7411,16.444283
2_6_89_96812,1973-05,290.0919,47.98902
2_6_89_96812,1973-06,293.0326,0.32133484
2_6_89_96812,1973-07,297.22043,0.15868378
2_6_89_96812,1973-08,294.35852,1.2929611
2_6_89_96812,1973-09,290.88907,49.508278
2_6_89_96812,1973-10,284.0521,132.63823
2_6_89_96812,1973-11,275.6185,770.099
2_6_89_96812,1973-12,275.55106,381.76425
2_6_89_96812,1974-01,273.49277,519.2169
2_6_89_96812,1974-02,275.84763,242.64459
2_6_89_96812,1974-03,277.50232,373.02133
2_6_89_96812,1974-04,280.14258,127.216415
2_6_89_96812,1974-05,286.54926,8.785858
2_6_89_96812,1974-06,292.77737,3.479477
2_6_89_96812,1974-07,294.9307,25.260086
2_6_89_96812,1974-08,295.5785,1.5181885
2_6_89_96812,1974-09,294.46622,0.037386
2_6_89_96812,1974-10,288.25137,48.49989
2_6_89_96812,1974-11,279.57224,116.368614
2_6_89_96812,1974-12,275.404,243.43974
2_6_89_96812,1975-01,275.62582,162.54762
2_6_89_96812,1975-02,274.8229,436.01685
2_6_89_96812,1975-03,275.33572,450.0758
2_6_89_96812,1975-04,277.26953,103.1776
2_6_89_96812,1975-05,287.0968,27.288605
2_6_89_96812,1975-06,292.1574,5.142853
2_6_89_96812,1975-07,295.57608,0.89941406
2_6_89_96812,1975-08,293.62268,17.146896
2_6_89_96812,1975-09,293.57312,7.966881
2_6_89_96812,1975-10,282.40314,216.71996
2_6_89_96812,1975-11,276.89648,98.14656
2_6_89_96812,1975-12,277.1881,114.02545
2_6_89_96812,1976-01,276.95526,59.873722
2_6_89_96812,1976-02,276.18857,228.36159
2_6_89_96812,1976-03,276.7127,40.059258
2_6_89_96812,1976-04,279.64102,93.980606
2_6_89_96812,1976-05,288.78186,1.0164795
2_6_89_96812,1976-06,289.94162,10.50164
2_6_89_96812,1976-07,295.2988,4.2518005
2_6_89_96812,1976-08,290.96872,82.46063
2_6_89_96812,1976-09,292.3665,2.2514114
2_6_89_96812,1976-10,286.8595,19.721088
2_6_89_96812,1976-11,283.16003,43.67798
2_6_89_96812,1976-12,278.59125,35.711487
2_6_89_96812,1977-01,275.87042,72.3229
2_6_89_96812,1977-02,279.324,96.67038
2_6_89_96812,1977-03,275.10962,103.86354
2_6_89_96812,1977-04,283.46436,29.39452
2_6_89_96812,1977-05,281.6123,103.16983
2_6_89_96812,1977-06,293.96194,3.8413086
2_6_89_96812,1977-07,295.08838,1.1454926
2_6_89_96812,1977-08,295.3421,11.046959
2_6_89_96812,1977-09,288.49817,155.76674
2_6_89_96812,1977-10,285.5208,32.91244
2_6_89_96812,1977-11,277.63467,179.31592
2_6_89_96812,1977-12,276.67856,394.04333
2_6_89_96812,1978-01,277.17178,441.05878
2_6_89_96812,1978-02,276.82513,335.78583
2_6_89_96812,1978-03,281.15036,211.01485
2_6_89_96812,1978-04,278.9954,202.45486
2_6_89_96812,1978-05,285.99228,22.921967
2_6_89_96812,1978-06,291.20404,2.0160522
2_6_89_96812,1978-07,295.9354,4.573105
2_6_89_96812,1978-08,294.18652,2.2881012
2_6_89_96812,1978-09,288.1961,79.760506
2_6_89_96812,1978-10,288.81604,1.3435798
2_6_89_96812,1978-11,277.64465,58.386223
2_6_89_96812,1978-12,273.14584,35.593964
2_6_89_96812,1979-01,273.78116,269.22925
2_6_89_96812,1979-02,274.03073,295.1126
2_6_89_96812,1979-03,278.96008,148.52762
2_6_89_96812,1979-04,280.7305,96.40036
2_6_89_96812,1979-05,288.53497,80.18985
2_6_89_96812,1979-06,292.5518,0.25447083
2_6_89_96812,1979-07,295.83115,0.74850464
2_6_89_96812,1979-08,293.3504,13.981064
2_6_89_96812,1979-09,292.6611,22.932682
2_6_89_96812,1979-10,285.50677,238.90524
2_6_89_96812,1979-11,278.13913,125.48085
2_6_89_96812,1979-12,277.0072,285.85522
2_6_89_96812,1980-01,275.56488,419.92456
2_6_89_96812,1980-02,278.39807,385.4399
2_6_89_96812,1980-03,277.04062,143.35751
2_6_89_96812,1980-04,282.5695,94.7384
2_6_89_96812,1980-05,286.32104,43.126617
2_6_89_96812,1980-06,288.31638,24.021667
2_6_89_96812,1980-07,295.70612,0.3010254
2_6_89_96812,1980-08,294.9503,0.99606323
2_6_89_96812,1980-09,290.93515,22.454994
2_6_89_96812,1980-10,286.91846,33.717705
2_6_89_96812,1980-11,279.8342,78.26045
2_6_89_96812,1980-12,278.49896,215.05576
2_6_89_96812,1981-01,278.3864,207.49513
2_6_89_96812,1981-02,277.10886,109.84653
2_6_89_96812,1981-03,278.0518,204.13344
2_6_89_96812,1981-04,282.98907,48.06019
2_6_89_96812,1981-05,286.74188,87.208565
2_6_89_96812,1981-06,292.82217,2.2442627
2_6_89_96812,1981-07,296.49863,1.2700806
2_6_89_96812,1981-08,296.42245,0.033325195
2_6_89_96812,1981-09,291.27097,37.955463
2_6_89_96812,1981-10,283.50266,147.58337
2_6_89_96812,1981-11,279.56192,611.5115
2_6_89_96812,1981-12,276.4777,561.2936
2_6_89_96812,1982-01,272.8397,265.46875
2_6_89_96812,1982-02,274.8688,295.40366
2_6_89_96812,1982-03,276.13516,320.95724
2_6_89_96812,1982-04,279.18576,235.81857
2_6_89_96812,1982-05,288.40973,2.7095337
2_6_89_96812,1982-06,291.18237,46.544342
2_6_89_96812,1982-07,294.5842,13.623901
2_6_89_96812,1982-08,294.77112,10.192139
2_6_89_96812,1982-09,288.9039,30.179716
2_6_89_96812,1982-10,283.6846,154.15782
2_6_89_96812,1982-11,276.46368,307.6989
2_6_89_96812,1982-12,274.89194,478.48047
2_6_89_96812,1983-01,277.03625,353.3353
2_6_89_96812,1983-02,276.7239,490.0562
2_6_89_96812,1983-03,277.0927,587.89844
2_6_89_96812,1983-04,278.71335,170.72508
2_6_89_96812,1983-05,287.40762,37.217346
2_6_89_96812,1983-06,291.05832,10.8064575
2_6_89_96812,1983-07,292.33078,6.1134033
2_6_89_96812,1983-08,293.94153,65.65222
2_6_89_96812,1983-09,291.01303,44.283752
2_6_89_96812,1983-10,286.02966,62.74967
2_6_89_96812,1983-11,276.50278,553.63605
2_6_89_96812,1983-12,273.40967,574.49164
2_6_89_96812,1984-01,277.4616,20.173286
2_6_89_96812,1984-02,276.43475,218.8389
2_6_89_96812,1984-03,279.5302,175.86885
2_6_89_96812,1984-04,279.92136,143.57506
2_6_89_96812,1984-05,287.1411,79.49437
2_6_89_96812,1984-06,290.9667,43.553513
2_6_89_96812,1984-07,298.10327,0.624176
2_6_89_96812,1984-08,295.01996,3.3414307
2_6_89_96812,1984-09,291.03238,5.518606
2_6_89_96812,1984-10,280.59238,132.69623
2_6_89_96812,1984-11,275.9528,547.88544
2_6_89_96812,1984-12,273.04623,119.74639
2_6_89_96812,1985-01,276.37836,12.814327
2_6_89_96812,1985-02,275.64584,96.915695
2_6_89_96812,1985-03,276.4926,146.8394
2_6_89_96812,1985-04,284.7546,15.037201
2_6_89_96812,1985-05,286.1825,13.641983
2_6_89_96812,1985-06,294.67035,5.692047
2_6_89_96812,1985-07,298.0009,1.6294708
2_6_89_96812,1985-08,293.85934,0.06893158
2_6_89_96812,1985-09,287.5318,56.639862
2_6_89_96812,1985-10,284.09802,136.38394
2_6_89_96812,1985-11,273.87183,132.13661
2_6_89_96812,1985-12,277.02042,150.55905
2_6_89_96812,1986-01,278.59027,422.67078
2_6_89_96812,1986-02,278.06738,613.1898
2_6_89_96812,1986-03,281.42255,270.75598
2_6_89_96812,1986-04,281.77008,85.75877
2_6_89_96812,1986-05,286.9888,49.0058
2_6_89_96812,1986-06,293.902,1.2429352
2_6_89_96812,1986-07,295.0068,0.43762207
2_6_89_96812,1986-08,296.59875,1.4468079
2_6_89_96812,1986-09,286.8608,227.75615
2_6_89_96812,1986-10,285.52878,58.02881
2_6_89_96812,1986-11,279.43137,36.682137
2_6_89_96812,1986-12,276.62018,115.543
2_6_89_96812,1987-01,273.92426,316.00525
2_6_89_96812,1987-02,276.92615,175.1469
2_6_89_96812,1987-03,277.4949,284.34445
2_6_89_96812,1987-04,285.61053,38.93628
2_6_89_96812,1987-05,289.8906,26.411667
2_6_89_96812,1987-06,294.48932,2.879898
2_6_89_96812,1987-07,293.09488,8.397156
2_6_89_96812,1987-08,295.92236,0.03515625
2_6_89_96812,1987-09,292.51797,1.5770359
2_6_89_96812,1987-10,289.60428,12.52363
2_6_89_96812,1987-11,279.5273,143.96623
2_6_89_96812,1987-12,273.2974,571.07056
2_6_89_96812,1988-01,274.44873,294.99457
2_6_89_96812,1988-02,279.5401,11.683228
2_6_89_96812,1988-03,280.21204,28.403442
2_6_89_96812,1988-04,282.97833,95.44848
2_6_89_96812,1988-05,285.24353,68.85774
2_6_89_96812,1988-06,291.0488,73.323814
2_6_89_96812,1988-07,298.35623,0.7778168
2_6_89_96812,1988-08,296.25748,0.3309021
2_6_89_96812,1988-09,292.7639,0.18363714
2_6_89_96812,1988-10,289.532,15.700708
2_6_89_96812,1988-11,277.40182,456.43195
2_6_89_96812,1988-12,275.28345,205.51907
2_6_89_96812,1989-01,273.945,124.578735
2_6_89_96812,1989-02,272.24973,90.507034
2_6_89_96812,1989-03,277.11276,546.3308
2_6_89_96812,1989-04,284.8112,111.56077
2_6_89_96812,1989-05,286.51474,54.61831
2_6_89_96812,1989-06,292.79004,7.4076996
2_6_89_96812,1989-07,295.03226,0.0
2_6_89_96812,1989-08,293.5214,0.8421631
2_6_89_96812,1989-09,290.61594,64.45795
2_6_89_96812,1989-10,284.73178,218.81212
2_6_89_96812,1989-11,280.74988,55.19448
2_6_89_96812,1989-12,278.79584,5.4250107
2_6_89_96812,1990-01,275.60138,325.84576
2_6_89_96812,1990-02,274.41235,150.11487
2_6_89_96812,1990-03,280.42157,89.24664
2_6_89_96812,1990-04,285.22882,50.14995
2_6_89_96812,1990-05,285.43158,213.32626
2_6_89_96812,1990-06,290.9372,2.2118073
2_6_89_96812,1990-07,296.8017,2.2826996
2_6_89_96812,1990-08,293.99942,11.681702
2_6_89_96812,1990-09,291.6886,3.1420205
2_6_89_96812,1990-10,285.2999,53.027817
2_6_89_96812,1990-11,278.52185,45.53458
2_6_89_96812,1990-12,270.8435,19.569338
2_6_89_96812,1991-01,276.65817,109.737335
2_6_89_96812,1991-02,280.20944,86.179375
2_6_89_96812,1991-03,275.33582,471.02103
2_6_89_96812,1991-04,280.1092,52.407936
2_6_89_96812,1991-05,284.45407,49.39627
2_6_89_96812,1991-06,290.97748,30.347183
2_6_89_96812,1991-07,297.58127,0.27131653
2_6_89_96812,1991-08,294.50674,1.7615356
2_6_89_96812,1991-09,294.71826,0.42026287
2_6_89_96812,1991-10,288.28568,60.900543
2_6_89_96812,1991-11,280.31757,84.206085
2_6_89_96812,1991-12,276.70203,84.69518
2_6_89_96812,1992-01,276.36057,117.70992
2_6_89_96812,1992-02,278.57288,356.4486
2_6_89_96812,1992-03,280.98233,151.92523
2_6_89_96812,1992-04,284.1141,148.87228
2_6_89_96812,1992-05,292.3922,3.1464767
2_6_89_96812,1992-06,292.55978,51.283096
2_6_89_96812,1992-07,295.04816,4.9400406
2_6_89_96812,1992-08,296.56555,1.9908676
2_6_89_96812,1992-09,291.08026,0.41779035
2_6_89_96812,1992-10,286.92535,189.96356
2_6_89_96812,1992-11,278.75183,68.788216
2_6_89_96812,1992-12,272.93817,488.96603
2_6_89_96812,1993-01,273.46292,362.6101
2_6_89_96812,1993-02,274.4986,337.50043
2_6_89_96812,1993-03,279.91577,219.47661
2_6_89_96812,1993-04,280.63766,167.54588
2_6_89_96812,1993-05,285.84622,94.01053
2_6_89_96812,1993-06,289.7534,109.58072
2_6_89_96812,1993-07,293.78366,0.25263977
2_6_89_96812,1993-08,294.61276,10.575714
2_6_89_96812,1993-09,291.9935,2.7043755
2_6_89_96812,1993-10,286.54855,75.88893
2_6_89_96812,1993-11,278.50946,36.857685
2_6_89_96812,1993-12,276.03433,277.68665
2_6_89_96812,1994-01,277.83945,117.73912
2_6_89_96812,1994-02,274.13342,213.95041
2_6_89_96812,1994-03,280.80524,14.575886
2_6_89_96812,1994-04,282.96432,78.88269
2_6_89_96812,1994-05,287.26337,88.71837
2_6_89_96812,1994-06,290.9778,1.8161621
2_6_89_96812,1994-07,297.51392,0.31329346
2_6_89_96812,1994-08,294.54306,0.0
2_6_89_96812,1994-09,291.71307,16.250828
2_6_89_96812,1994-10,284.51764,7.857498
2_6_89_96812,1994-11,273.05457,299.386
2_6_89_96812,1994-12,273.98892,180.04688
2_6_89_96812,1995-01,275.95053,912.2863
2_6_89_96812,1995-02,280.34155,133.76398
2_6_89_96812,1995-03,276.94077,597.5329
2_6_89_96812,1995-04,280.3741,317.10898
2_6_89_96812,1995-05,286.39694,99.204865
2_6_89_96812,1995-06,289.99463,46.721436
2_6_89_96812,1995-07,294.58612,14.019409
2_6_89_96812,1995-08,294.34412,0.0
2_6_89_96812,1995-09,291.88306,0.14762938
2_6_89_96812,1995-10,286.32977,1.5496246
2_6_89_96812,1995-11,281.83746,28.907063
2_6_89_96812,1995-12,277.17816,474.59567
2_6_89_96812,1996-01,275.6426,388.66602
2_6_89_96812,1996-02,277.57797,389.48932
2_6_89_96812,1996-03,279.27072,141.08528
2_6_89_96812,1996-04,281.94235,218.5747
2_6_89_96812,1996-05,285.4721,175.85452
2_6_89_96812,1996-06,292.46436,13.695099
2_6_89_96812,1996-07,298.19608,3.1575623
2_6_89_96812,1996-08,296.79056,0.5214844
2_6_89_96812,1996-09,290.19366,25.18438
2_6_89_96812,1996-10,284.45328,49.691917
